"","Gene","CpG_ratio","status"
"11655","Mfran_g12189 ",0.960389,"weakly"
"11656","Mfran_g12190 ",0.994577,"weakly"
"11657","Mfran_g12191 ",0.993962,"weakly"
"11658","Mfran_g12193 ",1.34136,"weakly"
"11659","Mfran_g12194 ",1.02898,"weakly"
"11660","Mfran_g12195.3 ",0.455158,"heavily"
"11661","Mfran_g12198 ",0.971241,"weakly"
"11662","Mfran_g12200 ",0.320425,"heavily"
"11663","Mfran_g12205 ",0.332501,"heavily"
"11664","Mfran_g12208 ",0.288244,"heavily"
"11665","Mfran_g12209 ",0.376297,"heavily"
"11666","Mfran_g12210 ",0.583571,"weakly"
"11667","Mfran_g12212 ",0.375022,"heavily"
"11668","Mfran_g12213 ",0.826181,"weakly"
"11669","Mfran_g12214 ",0.400004,"heavily"
"11670","Mfran_g12216 ",0.489695,"heavily"
"11671","Mfran_g12217 ",0.966582,"weakly"
"11672","Mfran_g12218 ",0.330782,"heavily"
"11673","Mfran_g12219 ",0.343844,"heavily"
"11674","Mfran_g12220 ",0.566059,"weakly"
"11675","Mfran_g12221 ",0.64602,"weakly"
"11676","Mfran_g12222 ",0.475648,"heavily"
"11677","Mfran_g12223 ",0.518197,"heavily"
"11678","Mfran_g12224 ",0.823756,"weakly"
"11679","Mfran_g12226 ",0.384283,"heavily"
"11680","Mfran_g12227 ",0.337025,"heavily"
"11681","Mfran_g12228 ",0.789795,"weakly"
"11682","Mfran_g12229 ",0.413299,"heavily"
"11683","Mfran_g12230 ",0.460916,"heavily"
"11684","Mfran_g12231 ",0.365055,"heavily"
"11685","Mfran_g12232 ",0.320348,"heavily"
"11686","Mfran_g12233 ",0.335445,"heavily"
"11687","Mfran_g12242 ",0.634269,"weakly"
"11688","Mfran_g12244 ",0.603259,"weakly"
"11689","Mfran_g12245 ",0.213349,"heavily"
"11690","Mfran_g12248 ",1.19542,"weakly"
"11691","Mfran_g12249 ",0.380085,"heavily"
"11692","Mfran_g12250 ",0.524495,"heavily"
"11693","Mfran_g12252 ",1.00462,"weakly"
"11694","Mfran_g12253 ",0.454526,"heavily"
"11695","Mfran_g12254 ",0.281245,"heavily"
"11696","Mfran_g12255 ",0.764926,"weakly"
"11697","Mfran_g12260 ",1.01452,"weakly"
"11698","Mfran_g12261 ",0.881544,"weakly"
"11699","Mfran_g12262 ",0.453917,"heavily"
"11700","Mfran_g12263 ",0.266615,"heavily"
"11701","Mfran_g12264 ",0.921341,"weakly"
"11702","Mfran_g12265 ",0.854653,"weakly"
"11703","Mfran_g12267 ",1.02063,"weakly"
"11704","Mfran_g12268 ",1.02768,"weakly"
"11705","Mfran_g12269.1 ",1.06214,"weakly"
"11706","Mfran_g12270 ",0.8672,"weakly"
"11707","Mfran_g12271.1 ",0.685551,"weakly"
"11708","Mfran_g12272 ",0.375191,"heavily"
"11709","Mfran_g12274 ",0.423441,"heavily"
"11710","Mfran_g12275 ",0.210636,"heavily"
"11711","Mfran_g12279 ",0.933678,"weakly"
"11712","Mfran_g12281 ",0.424499,"heavily"
"11713","Mfran_g12282 ",0.421062,"heavily"
"11714","Mfran_g12283c ",0.773888,"weakly"
"11715","Mfran_g12287 ",0.438601,"heavily"
"11716","Mfran_g12288 ",0.417581,"heavily"
"11717","Mfran_g12291 ",0.816961,"weakly"
"11718","Mfran_g12295 ",0.77357,"weakly"
"11719","Mfran_g12296 ",0.798528,"weakly"
"11720","Mfran_g12298 ",0.966576,"weakly"
"11721","Mfran_g12299 ",0.457569,"heavily"
"11722","Mfran_g12301 ",0.287653,"heavily"
"11723","Mfran_g12302.1 ",0.575987,"weakly"
"11724","Mfran_g12303 ",1.04691,"weakly"
"11725","Mfran_g12305 ",0.96535,"weakly"
"11726","Mfran_g12306 ",0.825477,"weakly"
"11727","Mfran_g12307 ",1.03034,"weakly"
"11728","Mfran_g12308.1 ",0.862704,"weakly"
"11729","Mfran_g12309.1 ",0.402352,"heavily"
"11730","Mfran_g12311.1 ",0.471515,"heavily"
"11731","Mfran_g12312 ",0.402292,"heavily"
"11732","Mfran_g12314 ",0.49072,"heavily"
"11733","Mfran_g12317 ",0.38056,"heavily"
"11734","Mfran_g12318 ",0.443759,"heavily"
"11735","Mfran_g12322 ",0.386104,"heavily"
"11736","Mfran_g12323 ",0.447477,"heavily"
"11737","Mfran_g12325 ",0.828941,"weakly"
"11738","Mfran_g12326 ",0.685205,"weakly"
"11739","Mfran_g12327 ",0.648992,"weakly"
"11740","Mfran_g12328 ",0.779736,"weakly"
"11741","Mfran_g12329 ",0.757894,"weakly"
"11742","Mfran_g12330 ",0.844719,"weakly"
"11743","Mfran_g12332 ",0.922299,"weakly"
"11744","Mfran_g12333 ",0.854487,"weakly"
"11745","Mfran_g12335 ",0.822484,"weakly"
"11746","Mfran_g12336 ",0.917197,"weakly"
"11747","Mfran_g12337 ",0.395945,"heavily"
"11748","Mfran_g12338 ",0.659702,"weakly"
"11749","Mfran_g12341 ",0.996506,"weakly"
"11750","Mfran_g12342 ",0.794749,"weakly"
"11751","Mfran_g12343 ",0.60057,"weakly"
"11752","Mfran_g12344.2 ",0.830946,"weakly"
"11753","Mfran_g12345 ",0.281844,"heavily"
"11754","Mfran_g12346 ",0.310419,"heavily"
"11755","Mfran_g12347 ",0.206108,"heavily"
"11756","Mfran_g12348 ",0.574713,"weakly"
"11757","Mfran_g12349 ",0.32454,"heavily"
"11758","Mfran_g12350 ",0.887066,"weakly"
"11759","Mfran_g12352 ",0.478538,"heavily"
"11760","Mfran_g12354 ",0.453521,"heavily"
"11761","Mfran_g12356 ",0.416855,"heavily"
"11762","Mfran_g12358 ",0.862103,"weakly"
"11763","Mfran_g12359 ",0.999946,"weakly"
"11764","Mfran_g12361 ",0.629695,"weakly"
"11765","Mfran_g12363 ",0.674166,"weakly"
"11766","Mfran_g12364 ",0.431315,"heavily"
"11767","Mfran_g12365 ",0.661304,"weakly"
"11768","Mfran_g12366 ",0.484872,"heavily"
"11769","Mfran_g12368 ",0.319555,"heavily"
"11770","Mfran_g12371 ",0.992127,"weakly"
"11771","Mfran_g12374 ",0.400797,"heavily"
"11772","Mfran_g12375 ",1.11277,"weakly"
"11773","Mfran_g12376 ",1.01275,"weakly"
"11774","Mfran_g12377 ",0.895103,"weakly"
"11775","Mfran_g12378 ",0.828153,"weakly"
"11776","Mfran_g12379 ",0.994082,"weakly"
"11777","Mfran_g12382.1 ",0.427648,"heavily"
"11778","Mfran_g12383 ",0.93934,"weakly"
"11779","Mfran_g12384 ",1.18591,"weakly"
"11780","Mfran_g12385 ",1.11462,"weakly"
"11781","Mfran_g12390 ",0.684645,"weakly"
"11782","Mfran_g12395.1 ",0.858962,"weakly"
"11783","Mfran_g12396 ",0.236189,"heavily"
"11784","Mfran_g12397 ",0.420684,"heavily"
"11785","Mfran_g12398 ",0.603027,"weakly"
"11786","Mfran_g12399 ",0.415546,"heavily"
"11787","Mfran_g12400 ",0.321296,"heavily"
"11788","Mfran_g12401 ",0.600889,"weakly"
"11789","Mfran_g12406 ",0.452008,"heavily"
"11790","Mfran_g12407 ",0.538828,"heavily"
"11791","Mfran_g12408 ",1.02939,"weakly"
"11792","Mfran_g12409 ",1.12779,"weakly"
"11793","Mfran_g12410 ",1.01916,"weakly"
"11794","Mfran_g12411.2 ",0.778863,"weakly"
"11795","Mfran_g12414 ",0.912446,"weakly"
"11796","Mfran_g12416 ",0.881346,"weakly"
"11797","Mfran_g12419 ",0.269576,"heavily"
"11798","Mfran_g12420 ",0.179737,"heavily"
"11799","Mfran_g12421 ",0.343828,"heavily"
"11800","Mfran_g12423 ",0.230996,"heavily"
"11801","Mfran_g12424 ",0.346968,"heavily"
"11802","Mfran_g12426.1 ",0.346458,"heavily"
"11803","Mfran_g12434 ",0.500061,"heavily"
"11804","Mfran_g12436 ",0.274393,"heavily"
"11805","Mfran_g12437 ",0.844631,"weakly"
"11806","Mfran_g12444 ",0.357834,"heavily"
"11807","Mfran_g12447 ",0.699666,"weakly"
"11808","Mfran_g12448 ",0.303701,"heavily"
"11809","Mfran_g12449 ",0.247447,"heavily"
"11810","Mfran_g12450 ",0.381688,"heavily"
"11811","Mfran_g12458 ",0.29636,"heavily"
"11812","Mfran_g12459 ",0.326122,"heavily"
"11813","Mfran_g12462 ",0.18223,"heavily"
"11814","Mfran_g12464 ",0.249667,"heavily"
"11815","Mfran_g12465 ",0.245025,"heavily"
"11816","Mfran_g12466 ",0.630824,"weakly"
"11817","Mfran_g12467 ",0.235377,"heavily"
"11818","Mfran_g12468 ",0.253818,"heavily"
"11819","Mfran_g12469 ",0.572848,"weakly"
"11820","Mfran_g12471 ",0.660418,"weakly"
"11821","Mfran_g12472 ",0.325001,"heavily"
"11822","Mfran_g12474 ",0.268027,"heavily"
"11823","Mfran_g12475 ",0.217672,"heavily"
"11824","Mfran_g12477.1 ",0.299543,"heavily"
"11825","Mfran_g12478.1 ",0.381662,"heavily"
"11826","Mfran_g12479 ",0.485316,"heavily"
"11827","Mfran_g12483 ",0.46001,"heavily"
"11828","Mfran_g12484 ",0.458023,"heavily"
"11829","Mfran_g12486 ",0.992127,"weakly"
"11830","Mfran_g12487 ",0.439564,"heavily"
"11831","Mfran_g12489.1 ",0.291372,"heavily"
"11832","Mfran_g12491 ",0.535078,"heavily"
"11833","Mfran_g12492 ",0.501644,"heavily"
"11834","Mfran_g12493 ",0.605102,"weakly"
"11835","Mfran_g12494 ",0.295289,"heavily"
"11836","Mfran_g12495 ",0.216609,"heavily"
"11837","Mfran_g12496 ",0.288207,"heavily"
"11838","Mfran_g12497.1 ",0.270961,"heavily"
"11839","Mfran_g12498 ",0.40261,"heavily"
"11840","Mfran_g12499 ",0.33756,"heavily"
"11841","Mfran_g12500 ",0.397795,"heavily"
"11842","Mfran_g12502 ",0.468737,"heavily"
"11843","Mfran_g12503 ",0.187977,"heavily"
"11844","Mfran_g12504 ",0.318546,"heavily"
"11845","Mfran_g12511 ",0.259968,"heavily"
"11846","Mfran_g12514 ",0.627543,"weakly"
"11847","Mfran_g12515 ",0.62579,"weakly"
"11848","Mfran_g12516 ",0.191612,"heavily"
"11849","Mfran_g12517 ",0.338715,"heavily"
"11850","Mfran_g12518 ",0.415585,"heavily"
"11851","Mfran_g12520 ",0.332914,"heavily"
"11852","Mfran_g12521 ",0.351899,"heavily"
"11853","Mfran_g12523 ",0.366781,"heavily"
"11854","Mfran_g12524 ",0.308522,"heavily"
"11855","Mfran_g12526 ",0.686038,"weakly"
"11856","Mfran_g12527 ",0.746875,"weakly"
"11857","Mfran_g12528 ",0.72817,"weakly"
"11858","Mfran_g12530 ",0.734097,"weakly"
"11859","Mfran_g12531 ",0.814233,"weakly"
"11860","Mfran_g12532 ",0.703677,"weakly"
"11861","Mfran_g12533 ",0.77012,"weakly"
"11862","Mfran_g12537 ",0.631362,"weakly"
"11863","Mfran_g12540 ",0.887635,"weakly"
"11864","Mfran_g12541 ",0.398451,"heavily"
"11865","Mfran_g12545 ",0.351764,"heavily"
"11866","Mfran_g12546.2 ",0.252,"heavily"
"11867","Mfran_g12548 ",0.637452,"weakly"
"11868","Mfran_g12549 ",0.50422,"heavily"
"11869","Mfran_g12552 ",0.900269,"weakly"
"11870","Mfran_g12553.2 ",0.769912,"weakly"
"11871","Mfran_g12555 ",0.788587,"weakly"
"11872","Mfran_g12556 ",0.804241,"weakly"
"11873","Mfran_g12558 ",0.988448,"weakly"
"11874","Mfran_g12560 ",0.918111,"weakly"
"11875","Mfran_g12563 ",0.486983,"heavily"
"11876","Mfran_g12564.1 ",0.454131,"heavily"
"11877","Mfran_g12565 ",0.512801,"heavily"
"11878","Mfran_g12569 ",0.874287,"weakly"
"11879","Mfran_g12571 ",0.67414,"weakly"
"11880","Mfran_g12572.1 ",0.541883,"heavily"
"11881","Mfran_g12573.1 ",0.538084,"heavily"
"11882","Mfran_g12588 ",1.02872,"weakly"
"11883","Mfran_g12589 ",0.839541,"weakly"
"11884","Mfran_g12590 ",0.60178,"weakly"
"11885","Mfran_g12591 ",0.539884,"heavily"
"11886","Mfran_g12592 ",0.449077,"heavily"
"11887","Mfran_g12593 ",0.385185,"heavily"
"11888","Mfran_g12594 ",0.715758,"weakly"
"11889","Mfran_g12595 ",0.846785,"weakly"
"11890","Mfran_g12599 ",1.0509,"weakly"
"11891","Mfran_g12600 ",0.464763,"heavily"
"11892","Mfran_g12601 ",0.454576,"heavily"
"11893","Mfran_g12603 ",0.432461,"heavily"
"11894","Mfran_g12605 ",0.7005,"weakly"
"11895","Mfran_g12607 ",0.682467,"weakly"
"11896","Mfran_g12609 ",0.386522,"heavily"
"11897","Mfran_g12610 ",0.35304,"heavily"
"11898","Mfran_g12612.1 ",0.539567,"heavily"
"11899","Mfran_g12613 ",0.921124,"weakly"
"11900","Mfran_g12614 ",0.482854,"heavily"
"11901","Mfran_g12615 ",0.406204,"heavily"
"11902","Mfran_g12616 ",0.381704,"heavily"
"11903","Mfran_g12617 ",0.402985,"heavily"
"11904","Mfran_g12618 ",0.736189,"weakly"
"11905","Mfran_g12619 ",0.785746,"weakly"
"11906","Mfran_g12620 ",1.17505,"weakly"
"11907","Mfran_g12623 ",1.11778,"weakly"
"11908","Mfran_g12626 ",0.958334,"weakly"
"11909","Mfran_g12627 ",0.341102,"heavily"
"11910","Mfran_g12628 ",0.353937,"heavily"
"11911","Mfran_g12629 ",0.909581,"weakly"
"11912","Mfran_g12630 ",0.430399,"heavily"
"11913","Mfran_g12631 ",0.493516,"heavily"
"11914","Mfran_g12632 ",0.452892,"heavily"
"11915","Mfran_g12633.1 ",0.750552,"weakly"
"11916","Mfran_g12634 ",0.960216,"weakly"
"11917","Mfran_g12635 ",0.66344,"weakly"
"11918","Mfran_g12637 ",0.662185,"weakly"
"11919","Mfran_g12638 ",0.687049,"weakly"
"11920","Mfran_g12639 ",0.897408,"weakly"
"11921","Mfran_g12640 ",0.778291,"weakly"
"11922","Mfran_g12641 ",0.704956,"weakly"
"11923","Mfran_g12642 ",0.661023,"weakly"
"11924","Mfran_g12645 ",0.988971,"weakly"
"11925","Mfran_g12646 ",0.570941,"weakly"
"11926","Mfran_g12647 ",0.799829,"weakly"
"11927","Mfran_g12649 ",0.291968,"heavily"
"11928","Mfran_g12652 ",0.820745,"weakly"
"11929","Mfran_g12653 ",0.874603,"weakly"
"11930","Mfran_g12655 ",0.458449,"heavily"
"11931","Mfran_g12656.1 ",0.533085,"heavily"
"11932","Mfran_g12657 ",0.266735,"heavily"
"11933","Mfran_g12658.1 ",0.410455,"heavily"
"11934","Mfran_g12660 ",0.615006,"weakly"
"11935","Mfran_g12661 ",1.0378,"weakly"
"11936","Mfran_g12664.2 ",0.90697,"weakly"
"11937","Mfran_g12677 ",0.54205,"heavily"
"11938","Mfran_g12678 ",0.930621,"weakly"
"11939","Mfran_g12679 ",0.358766,"heavily"
"11940","Mfran_g12681 ",1.16675,"weakly"
"11941","Mfran_g12682 ",0.534541,"heavily"
"11942","Mfran_g12685.1 ",0.740995,"weakly"
"11943","Mfran_g12686 ",0.483059,"heavily"
"11944","Mfran_g12687.1 ",0.488133,"heavily"
"11945","Mfran_g12688.1 ",0.429806,"heavily"
"11946","Mfran_g12689 ",0.49357,"heavily"
"11947","Mfran_g12690 ",0.656978,"weakly"
"11948","Mfran_g12691 ",0.579408,"weakly"
"11949","Mfran_g12694 ",0.720773,"weakly"
"11950","Mfran_g12698 ",0.719657,"weakly"
"11951","Mfran_g12705 ",0.767461,"weakly"
"11952","Mfran_g12708 ",0.699813,"weakly"
"11953","Mfran_g12711 ",0.954264,"weakly"
"11954","Mfran_g12712 ",1.01583,"weakly"
"11955","Mfran_g12713 ",1.08862,"weakly"
"11956","Mfran_g12714 ",1.04444,"weakly"
"11957","Mfran_g12715 ",1.12643,"weakly"
"11958","Mfran_g12718 ",0.481001,"heavily"
"11959","Mfran_g12720 ",0.954117,"weakly"
"11960","Mfran_g12726 ",0.564959,"weakly"
"11961","Mfran_g12727 ",0.438128,"heavily"
"11962","Mfran_g12728.1 ",0.419652,"heavily"
"11963","Mfran_g12729 ",0.758339,"weakly"
"11964","Mfran_g12730.1 ",0.831269,"weakly"
"11965","Mfran_g12731 ",0.479591,"heavily"
"11966","Mfran_g12733 ",0.755435,"weakly"
"11967","Mfran_g12734 ",0.586477,"weakly"
"11968","Mfran_g12735 ",0.464092,"heavily"
"11969","Mfran_g12736 ",0.677376,"weakly"
"11970","Mfran_g12737 ",0.586477,"weakly"
"11971","Mfran_g12738 ",0.666628,"weakly"
"11972","Mfran_g12740 ",0.469962,"heavily"
"11973","Mfran_g12743 ",0.561282,"weakly"
"11974","Mfran_g12744.1 ",0.603731,"weakly"
"11975","Mfran_g12745 ",0.597077,"weakly"
"11976","Mfran_g12748 ",1.07765,"weakly"
"11977","Mfran_g12750 ",1.05974,"weakly"
"11978","Mfran_g12751 ",1.01254,"weakly"
"11979","Mfran_g12753 ",1.04075,"weakly"
"11980","Mfran_g12757 ",0.811742,"weakly"
"11981","Mfran_g12758 ",1.2329,"weakly"
"11982","Mfran_g12759 ",0.854367,"weakly"
"11983","Mfran_g12761 ",1.22129,"weakly"
"11984","Mfran_g12762 ",1.01214,"weakly"
"11985","Mfran_g12763 ",0.577111,"weakly"
"11986","Mfran_g12764 ",0.509201,"heavily"
"11987","Mfran_g12766 ",0.537527,"heavily"
"11988","Mfran_g12767 ",0.979748,"weakly"
"11989","Mfran_g12768 ",1.0367,"weakly"
"11990","Mfran_g12772 ",0.586165,"weakly"
"11991","Mfran_g12774 ",0.499108,"heavily"
"11992","Mfran_g12775 ",0.557987,"weakly"
"11993","Mfran_g12776 ",0.72199,"weakly"
"11994","Mfran_g12777 ",0.454923,"heavily"
"11995","Mfran_g12778 ",0.942877,"weakly"
"11996","Mfran_g12779 ",0.811487,"weakly"
"11997","Mfran_g12780 ",1.11304,"weakly"
"11998","Mfran_g12781 ",0.699995,"weakly"
"11999","Mfran_g12782 ",0.842786,"weakly"
"12000","Mfran_g12783 ",1.06407,"weakly"
"12001","Mfran_g12784 ",1.08074,"weakly"
"12002","Mfran_g12785 ",0.969811,"weakly"
"12003","Mfran_g12787 ",1.04716,"weakly"
"12004","Mfran_g12788 ",0.862346,"weakly"
"12005","Mfran_g12789 ",0.784508,"weakly"
"12006","Mfran_g12790 ",0.893951,"weakly"
"12007","Mfran_g12791 ",0.903886,"weakly"
"12008","Mfran_g12792 ",1.02743,"weakly"
"12009","Mfran_g12793 ",1.05744,"weakly"
"12010","Mfran_g12794 ",0.797827,"weakly"
"12011","Mfran_g12795 ",0.843309,"weakly"
"12012","Mfran_g12796 ",0.733942,"weakly"
"12013","Mfran_g12797 ",0.799945,"weakly"
"12014","Mfran_g12799 ",0.643477,"weakly"
"12015","Mfran_g12800 ",1.06814,"weakly"
"12016","Mfran_g12801 ",0.939931,"weakly"
"12017","Mfran_g12802 ",0.963532,"weakly"
"12018","Mfran_g12804 ",0.994323,"weakly"
"12019","Mfran_g12805 ",1.17254,"weakly"
"12020","Mfran_g12807 ",1.08642,"weakly"
"12021","Mfran_g12808 ",0.952246,"weakly"
"12022","Mfran_g12811 ",0.31538,"heavily"
"12023","Mfran_g12812 ",0.464746,"heavily"
"12024","Mfran_g12813 ",0.871565,"weakly"
"12025","Mfran_g12814 ",1.24532,"weakly"
"12026","Mfran_g12815 ",0.476979,"heavily"
"12027","Mfran_g12816 ",0.47383,"heavily"
"12028","Mfran_g12817 ",0.533493,"heavily"
"12029","Mfran_g12820 ",0.951578,"weakly"
"12030","Mfran_g12821 ",1.07522,"weakly"
"12031","Mfran_g12823 ",0.918091,"weakly"
"12032","Mfran_g12826 ",0.909516,"weakly"
"12033","Mfran_g12827 ",0.942814,"weakly"
"12034","Mfran_g12831 ",0.392619,"heavily"
"12035","Mfran_g12833 ",0.775051,"weakly"
"12036","Mfran_g12835 ",0.925754,"weakly"
"12037","Mfran_g12836 ",0.671239,"weakly"
"12038","Mfran_g12840 ",0.395767,"heavily"
"12039","Mfran_g12841 ",1.03834,"weakly"
"12040","Mfran_g12842 ",0.91697,"weakly"
"12041","Mfran_g12843 ",0.934271,"weakly"
"12042","Mfran_g12845 ",1.0261,"weakly"
"12043","Mfran_g12846 ",0.965369,"weakly"
"12044","Mfran_g12848 ",0.944747,"weakly"
"12045","Mfran_g12850 ",0.87935,"weakly"
"12046","Mfran_g12851 ",1.05206,"weakly"
"12047","Mfran_g12852 ",1.09519,"weakly"
"12048","Mfran_g12854 ",0.796589,"weakly"
"12049","Mfran_g12855 ",0.572726,"weakly"
"12050","Mfran_g12859 ",0.54888,"heavily"
"12051","Mfran_g12860 ",0.508698,"heavily"
"12052","Mfran_g12864 ",0.349323,"heavily"
"12053","Mfran_g12865 ",0.7891,"weakly"
"12054","Mfran_g12866 ",0.503731,"heavily"
"12055","Mfran_g12867.2 ",0.88747,"weakly"
"12056","Mfran_g12868 ",1.3753,"weakly"
"12057","Mfran_g12870 ",0.966445,"weakly"
"12058","Mfran_g12871 ",0.408554,"heavily"
"12059","Mfran_g12872 ",0.560441,"weakly"
"12060","Mfran_g12873 ",0.55518,"weakly"
"12061","Mfran_g12876 ",1.26328,"weakly"
"12062","Mfran_g12878 ",1.18672,"weakly"
"12063","Mfran_g12881 ",0.634489,"weakly"
"12064","Mfran_g12882 ",1.22924,"weakly"
"12065","Mfran_g12883 ",0.493291,"heavily"
"12066","Mfran_g12884.1 ",0.427176,"heavily"
"12067","Mfran_g12887 ",0.505879,"heavily"
"12068","Mfran_g12889 ",1.03283,"weakly"
"12069","Mfran_g12896 ",0.792466,"weakly"
"12070","Mfran_g12897.2 ",0.774009,"weakly"
"12071","Mfran_g12898 ",0.762351,"weakly"
"12072","Mfran_g12899.1 ",0.746045,"weakly"
"12073","Mfran_g12905 ",0.830897,"weakly"
"12074","Mfran_g12919 ",1.10221,"weakly"
"12075","Mfran_g12930 ",0.726154,"weakly"
"12076","Mfran_g12937 ",1.2887,"weakly"
"12077","Mfran_g12938 ",0.545001,"heavily"
"12078","Mfran_g12939 ",0.409934,"heavily"
"12079","Mfran_g12940 ",0.739148,"weakly"
"12080","Mfran_g12943 ",0.434625,"heavily"
"12081","Mfran_g12944 ",1.13207,"weakly"
"12082","Mfran_g12947 ",0.600772,"weakly"
"12083","Mfran_g12948 ",0.394907,"heavily"
"12084","Mfran_g12949 ",0.902334,"weakly"
"12085","Mfran_g12950 ",0.918181,"weakly"
"12086","Mfran_g12952 ",1.14742,"weakly"
"12087","Mfran_g12954 ",0.87282,"weakly"
"12088","Mfran_g12955 ",0.896369,"weakly"
"12089","Mfran_g12956 ",0.961321,"weakly"
"12090","Mfran_g12957 ",0.941568,"weakly"
"12091","Mfran_g12958 ",0.939395,"weakly"
"12092","Mfran_g12959 ",0.855992,"weakly"
"12093","Mfran_g12961 ",0.771973,"weakly"
"12094","Mfran_g12962 ",0.514886,"heavily"
"12095","Mfran_g12963 ",0.522916,"heavily"
"12096","Mfran_g12965.1 ",0.957907,"weakly"
"12097","Mfran_g12967 ",0.877817,"weakly"
"12098","Mfran_g12968 ",0.925,"weakly"
"12099","Mfran_g12969 ",0.98247,"weakly"
"12100","Mfran_g12970 ",0.924715,"weakly"
"12101","Mfran_g12971 ",1.02352,"weakly"
"12102","Mfran_g12972 ",0.882817,"weakly"
"12103","Mfran_g12973 ",0.586188,"weakly"
"12104","Mfran_g12975 ",0.458309,"heavily"
"12105","Mfran_g12976 ",0.408554,"heavily"
"12106","Mfran_g12977 ",1.11857,"weakly"
"12107","Mfran_g12979 ",0.371867,"heavily"
"12108","Mfran_g12980 ",0.551628,"weakly"
"12109","Mfran_g12981 ",0.59335,"weakly"
"12110","Mfran_g12982 ",1.17704,"weakly"
"12111","Mfran_g12983 ",0.59301,"weakly"
"12112","Mfran_g12984 ",0.461395,"heavily"
"12113","Mfran_g12985 ",0.483417,"heavily"
"12114","Mfran_g12986 ",0.43539,"heavily"
"12115","Mfran_g12987 ",0.744938,"weakly"
"12116","Mfran_g12988 ",0.3492,"heavily"
"12117","Mfran_g12991 ",0.346056,"heavily"
"12118","Mfran_g12992 ",0.382445,"heavily"
"12119","Mfran_g12996.1 ",0.368798,"heavily"
"12120","Mfran_g12997 ",0.49917,"heavily"
"12121","Mfran_g13001 ",1.27168,"weakly"
"12122","Mfran_g13003 ",0.386211,"heavily"
"12123","Mfran_g13004 ",0.690373,"weakly"
"12124","Mfran_g13006 ",0.478097,"heavily"
"12125","Mfran_g13008.1 ",1.06248,"weakly"
"12126","Mfran_g13011 ",0.964445,"weakly"
"12127","Mfran_g13012 ",0.73693,"weakly"
"12128","Mfran_g13014 ",0.453912,"heavily"
"12129","Mfran_g13017.1 ",0.405298,"heavily"
"12130","Mfran_g13019 ",1.12833,"weakly"
"12131","Mfran_g13020 ",0.744781,"weakly"
"12132","Mfran_g13021 ",0.665562,"weakly"
"12133","Mfran_g13023 ",0.599951,"weakly"
"12134","Mfran_g13025 ",0.865052,"weakly"
"12135","Mfran_g13028 ",0.469032,"heavily"
"12136","Mfran_g13039 ",0.713888,"weakly"
"12137","Mfran_g13040 ",0.551777,"weakly"
"12138","Mfran_g13046 ",0.734187,"weakly"
"12139","Mfran_g13053 ",1.06424,"weakly"
"12140","Mfran_g13056 ",0.337716,"heavily"
"12141","Mfran_g13057 ",0.456021,"heavily"
"12142","Mfran_g13066.1 ",0.402035,"heavily"
"12143","Mfran_g13067 ",0.887245,"weakly"
"12144","Mfran_g13069 ",0.6133,"weakly"
"12145","Mfran_g13070 ",0.883913,"weakly"
"12146","Mfran_g13073 ",0.941647,"weakly"
"12147","Mfran_g13074 ",0.792317,"weakly"
"12148","Mfran_g13078 ",0.932705,"weakly"
"12149","Mfran_g13080 ",0.930394,"weakly"
"12150","Mfran_g13082 ",0.693881,"weakly"
"12151","Mfran_g13087 ",0.441519,"heavily"
"12152","Mfran_g13090 ",0.378788,"heavily"
"12153","Mfran_g13091 ",0.391892,"heavily"
"12154","Mfran_g13092 ",0.251703,"heavily"
"12155","Mfran_g13093 ",0.556763,"weakly"
"12156","Mfran_g13094 ",0.261163,"heavily"
"12157","Mfran_g13096 ",1.03958,"weakly"
"12158","Mfran_g13098 ",0.676998,"weakly"
"12159","Mfran_g13102 ",0.297001,"heavily"
"12160","Mfran_g13103 ",1.07002,"weakly"
"12161","Mfran_g13105 ",0.461709,"heavily"
"12162","Mfran_g13107 ",0.438651,"heavily"
"12163","Mfran_g13108.1 ",0.585124,"weakly"
"12164","Mfran_g13110 ",0.475044,"heavily"
"12165","Mfran_g13112 ",0.629946,"weakly"
"12166","Mfran_g13114 ",0.510254,"heavily"
"12167","Mfran_g13116 ",1.08472,"weakly"
"12168","Mfran_g13117 ",1.01732,"weakly"
"12169","Mfran_g13119 ",0.845271,"weakly"
"12170","Mfran_g13120 ",0.506951,"heavily"
"12171","Mfran_g13121 ",1.03604,"weakly"
"12172","Mfran_g13122 ",0.74647,"weakly"
"12173","Mfran_g13123 ",0.237787,"heavily"
"12174","Mfran_g13124 ",0.562111,"weakly"
"12175","Mfran_g13125 ",0.37455,"heavily"
"12176","Mfran_g13147 ",0.605102,"weakly"
"12177","Mfran_g13148 ",0.491384,"heavily"
"12178","Mfran_g13149 ",0.383916,"heavily"
"12179","Mfran_g13150 ",0.389159,"heavily"
"12180","Mfran_g13151 ",0.456219,"heavily"
"12181","Mfran_g13152 ",0.44609,"heavily"
"12182","Mfran_g13153 ",0.520022,"heavily"
